commit,repo,file,change_type,diff,change_count,condition_type,commit_subject,commit_body,note
9b3131ffbaa7a4bb312dfad66d685a348ee7e61f,spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/converter/AbstractHttpMessageConverter.java,Condition_Change,"- * Copyright 2002-2016 the original author or authors.
+ * Copyright 2002-2017 the original author or authors.
-		Assert.notEmpty(supportedMediaTypes, ""'supportedMediaTypes' must not be empty"");
+		Assert.notEmpty(supportedMediaTypes, ""MediaType List must not be empty"");
-	 * <p>This implementation delegates to {@link #getDefaultContentType(Object)} if a content
-	 * type was not provided, set if necessary the default character set, calls
+	 * <p>This implementation delegates to {@link #getDefaultContentType(Object)} if a
+	 * content type was not provided, set if necessary the default character set, calls
-		if (headers.getContentLength() < 0) {
+		if (headers.getContentLength() < 0 && !headers.containsKey(HttpHeaders.TRANSFER_ENCODING)) {",4,condition,Skip default Content-Length if Transfer-Encoding header has been set,"Issue: SPR-15212
",
9b615ed8c669c272530733b17d11b852fed8e3b9,spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/server/reactive/ReactorServerHttpRequest.java,Add_Condition,"+import io.netty.channel.Channel;
-		SslHandler sslHandler = ((Connection) this.request).channel().pipeline().get(SslHandler.class);
+		Channel channel = ((Connection) this.request).channel();
+		SslHandler sslHandler = channel.pipeline().get(SslHandler.class);
+		if (sslHandler == null && channel.parent() != null) { // HTTP/2
+			sslHandler = channel.parent().pipeline().get(SslHandler.class);
+		}",7,condition,Fix missing sslInfo with Reactor Netty and http/2,"Prior to this commit, the `SslInfo` would be missing for WebFlux apps
when deployed on Reactor Netty with http/2.

This commit ensures that the request adapter checks the current channel
and the parent channel for the presence of the `SslHander`.
In the case of http/2, the `SslHander` is tied to the parent channel.

Fixes gh-25278
",
9b662e8244905da618b96c9b73fa11f59d1ab343,spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/client/JdkClientHttpRequest.java,Condition_Change,"-	private final Duration timeOut;
+	private final Duration timeout;
-		this.timeOut = readTimeout;
+		this.timeout = readTimeout;
-		if (this.timeOut != null) {
-			builder.timeout(this.timeOut);
+		if (this.timeout != null) {
+			builder.timeout(this.timeout);",8,condition,Typo,,
9b7a492bc95c8c1f3e3abfe055defa3722a0aa45,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/ReactiveAdapterRegistry.java,Condition_Change,"-		if (ClassUtils.isPresent(""rx.Observable"", classLoader)) {
+		if (ClassUtils.isPresent(""rx.Observable"", classLoader) &&
+				ClassUtils.isPresent(""rx.RxReactiveStreams"", classLoader)) {",3,condition,Test RxReactiveStreams presence in ReactiveAdapterRegistry,"Issue: SPR-17000
",
9b85a246d83dd9386889c0edc47dfeffbbc8b6f8,spring-projects/spring-framework,spring-context/src/main/java/org/springframework/scheduling/concurrent/SimpleAsyncTaskScheduler.java,Condition_Change,"-		if (this.scheduledExecutor.isTerminated()) {
+		if (this.scheduledExecutor.isShutdown()) {",2,condition,SimpleAsyncTaskScheduler stops accepting new tasks when isShutdown,"This changes the criteria for simplified task rejection logging from
to be that the executor is in the shutdown phase, not fully terminated.

See gh-33334
Closes gh-33336
",
9cbac985fbe20df1b0cce399dd238183de9befbc,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/AntPathMatcher.java,Condition_Change,"-			if (cachePatterns == null && this.stringMatcherCache.size() == CACHE_TURNOFF_THRESHOLD) {
+			if (cachePatterns == null && this.stringMatcherCache.size() >= CACHE_TURNOFF_THRESHOLD) {",2,condition,Refined check for cache turnoff threshold,"Issue: SPR-10803
",
9ccbeec94748e825b438dce2acad7da44ed82b3d,spring-projects/spring-framework,spring-tx/src/main/java/org/springframework/transaction/reactive/TransactionalOperatorImpl.java,Add_Condition,"-		if (ex instanceof RuntimeException &&
-				ex.getCause() != null &&
-				ex.getMessage().startsWith(""Async resource cleanup failed"")) {
-			return ex.getCause();
+		if (ex instanceof RuntimeException && ex.getCause() != null) {
+			String msg = ex.getMessage();
+			if (msg != null && msg.startsWith(""Async resource cleanup failed"")) {
+				return ex.getCause();
+			}",9,condition,Ignore null message when introspecting resource cleanup failure,"This commit fixes a regression introduced in conjunction with gh-27572.

See gh-30597
Closes gh-30729
",
9dfa46f6902b7b134847ae20bc88b4a3968a99bb,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/io/support/PathMatchingResourcePatternResolver.java,Remove_Condition,"-			// If the URI is for a ""resource"" in the GraalVM native image file system, we have to
-			// ensure that the root directory does not end in a slash while simultaneously ensuring
-			// that the root directory is not an empty string (since Path#resolve throws an
-			// ArrayIndexOutOfBoundsException in a native image if the initial Path is created
-			// from an empty string).
-			String scheme = rootDirUri.getScheme();
-			String path = rootDirUri.getPath();
-			if (""resource"".equals(scheme) && (path.length() > 1) && path.endsWith(""/"")) {
-				path = path.substring(0, path.length() - 1);
-				// Retain the fragment as well, since root folders in the native image
-				// file system are indexed via the fragment (e.g., resource:/#1).
-				rootDirUri = new URI(scheme, path, rootDirUri.getFragment());
-			}",6,condition,Remove GraalVM workaround in PathMatchingResourcePatternResolver,"Tested successfully using the following locally built GraalVM dev build.

OpenJDK Runtime Environment GraalVM 22.3.0-dev (build 17.0.5+5-jvmci-22.3-b07)

Closes gh-29214
",
9f2970bc5c06b443c12b7825a3180ef2fa292474,spring-projects/spring-framework,spring-orm/src/main/java/org/springframework/orm/jpa/vendor/HibernateJpaVendorAdapter.java,Condition_Change,"+import org.hibernate.dialect.MySQLDialect;
-		else {  // Hibernate 6.2 aligned
+		else {  // Hibernate 6.2+ aligned
-				case MYSQL -> MySQL57Dialect.class;
+				case MYSQL -> MySQLDialect.class;",5,condition,Use non deprecated MySQL dialect for Hibernate 6+,"This commit fixes the Hibernate dialect lookup for MySQL as it was
previously using a deprecated dialect that has been removed in the most
recent Hibernate version.

Closes gh-31889
",
9fec516560741a01c9049b5526113f2a94c72387,spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/support/DefaultLifecycleProcessor.java,Condition_Change,"+import org.springframework.core.NativeDetector;
-		if (ClassUtils.isPresent(""org.crac.Core"", getClass().getClassLoader())) {
+		if (!NativeDetector.inNativeImage() && ClassUtils.isPresent(""org.crac.Core"", getClass().getClassLoader())) {",3,condition,Skip CRaC support with native images,"Skip CRaC support with native images to avoid compiling related
infrastructure to the native image and to fix tests via
gh-30422.

See gh-30242
",
a02fd7c9953b8e7f629f4d3a66a450a13341576b,spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/RequestMappingHandlerAdapter.java,Add_Condition,"-		ModelAndView mav = null;
+		ModelAndView mav;
+			else {
+				// No HttpSession available -> no mutex necessary
+				mav = invokeHandlerMethod(request, response, handlerMethod);
+			}
+			// No synchronization on session demanded at all...",5,condition,RequestMappingHandlerAdapter properly invokes handler method in case of no session as well,"Issue: SPR-13999
",
a1529d498e004b3e3b1aa123b57a07435e6d644d,spring-projects/spring-framework,spring-messaging/src/main/java/org/springframework/messaging/core/GenericMessagingTemplate.java,Condition_Change,"-	@SuppressWarnings(""unchecked"")
+			boolean alreadyReceivedReply = this.hasReceived;
-			else if (this.hasReceived) {
+			else if (alreadyReceivedReply) {",4,condition,Fix possible GenericMsgTemplate race condition,"Fix a potential race condition with GenericMessagingTemplate's inner
TemporaryReplyChannel class.

Prior to this commit the `hasReceived` member variable was read after
calling `replyLatch.countDown()`.

Issue: SPR-11206
",
a2af5a90dc14217b02246b2d733f9c4d25b17600,spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/UrlFilenameViewController.java,Remove_Condition,"- * Copyright 2002-2019 the original author or authors.
+ * Copyright 2002-2020 the original author or authors.
-		String viewName = this.viewNameCache.get(uri);
-		if (viewName == null) {
-			viewName = extractViewNameFromUrlPath(uri);
-			viewName = postProcessViewName(viewName);
-			this.viewNameCache.put(uri, viewName);
-		}
-		return viewName;
+		return this.viewNameCache.computeIfAbsent(uri, u -> postProcessViewName(extractViewNameFromUrlPath(u)));",8,condition,Simplify UrlFileNameViewController#getViewNameForUrlPath(),Closes gh-24419,
a2f5e1254e3ccf190ec559492a33ca87c47e54d3,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/io/support/PathMatchingResourcePatternResolver.java,Add_Condition,"+					int prefixIndex = filePath.indexOf(':');
+					if (prefixIndex == 1) {
+						// Possibly ""c:"" drive prefix on Windows, to be upper-cased for proper duplicate detection
+						filePath = filePath.substring(0, 1).toUpperCase() + filePath.substring(1);
+					}",4,condition,Drive letter case alignment in addClassPathManifestEntries,"Issue: SPR-16117
",
a434903a2a5483b4d0f7976cb37957e4771b1e88,spring-projects/spring-framework,spring-websocket/src/main/java/org/springframework/web/socket/handler/LoggingWebSocketHandlerDecorator.java,Remove_Condition,"-		if (logger.isDebugEnabled()) {
-			logger.debug(""Transport error for "" + session + "": "" + exception);
-		}
-		else if (logger.isTraceEnabled()) {
-			logger.debug(""Transport error for "" + session, exception);
+		if (logger.isErrorEnabled()) {
+			logger.error(""Transport error for "" + session, exception);",7,condition,Adjust log level in LoggingWebSocketHandlerDecorator,,
a4968b9015217ee8116bef7f77f5da4d776047fd,spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/support/DefaultListableBeanFactory.java,Add_Condition,"+		BeanDefinition oldBeanDefinition;
+
-			BeanDefinition oldBeanDefinition = this.beanDefinitionMap.get(beanName);
+			oldBeanDefinition = this.beanDefinitionMap.get(beanName);
-		resetBeanDefinition(beanName);
+		if (oldBeanDefinition != null || containsSingleton(beanName)) {
+			resetBeanDefinition(beanName);
+		}
-		// Remove any assumptions about by-type mappings.
-		clearByTypeCache();
-",10,condition,DefaultListableBeanFactory's registerBeanDefinition only calls resetBeanDefinition in case of pre-existing bean definition or pre-existing singleton instance,"Issue: SPR-8318
",
a4c157fc09d3169f44901ee8969f3dacc73aaccb,spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/socket/adapter/NettyWebSocketSessionSupport.java,Add_Condition,"+		if (message.getNativeMessage() != null) {
+			return message.getNativeMessage();
+		}",3,condition,Check for native WebSocket message,"In addition to the changes in
313a7836b091d20dbb9763b3677d559fea32d13d to support passing on a
the underlying WebSocket message, this commits checks for its
availability.

Closes gh-25099
",
a537eb3a6a763eb1812afaa1ccfc56a3dadd6cb0,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/convert/TypeDescriptor.java,Condition_Change,"-		for (Annotation ann : this.getAnnotations()) {
+		for (Annotation ann : getAnnotations()) {
-			return ObjectUtils.nullSafeEquals(this.getElementTypeDescriptor(), other.getElementTypeDescriptor());
+			return ObjectUtils.nullSafeEquals(getElementTypeDescriptor(), other.getElementTypeDescriptor());
-			return ObjectUtils.nullSafeEquals(this.getMapKeyTypeDescriptor(), other.getMapKeyTypeDescriptor()) &&
-					ObjectUtils.nullSafeEquals(this.getMapValueTypeDescriptor(), other.getMapValueTypeDescriptor());
+			return ObjectUtils.nullSafeEquals(getMapKeyTypeDescriptor(), other.getMapKeyTypeDescriptor()) &&
+					ObjectUtils.nullSafeEquals(getMapValueTypeDescriptor(), other.getMapValueTypeDescriptor());",8,iteration,Polishing,,
a57d6ba5f3cf8afd6f333435d47035d5fe61fcf3,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/StringUtils.java,Add_Condition,"+		// Shortcut if there is no work to do
+		if (pathToUse.indexOf('.') == -1) {
+			return pathToUse;
+		}
+",4,condition,Optimize StringUtils.cleanPath,"Add an early exit to `StringUtils.cleanPath` to save array creating and
string concatenation. With a typical Spring application, the `cleanPath`
method can be called over 600 times, often with a path constructed by
a `ClassPathResource` that is likely to already be clean.

Closes gh-22568
",
a603779f33d47cd9ac87919ccc26f8c2d279fa40,spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/server/reactive/UndertowHeadersAdapter.java,Add_Condition,"+import java.util.ArrayList;
+ * @author Sam Brannen
-			this.headers.remove((String) key);
+			Collection<String> removed = this.headers.remove((String) key);
+			if (removed != null) {
+				return new ArrayList<>(removed);
+			}",6,condition,Return previous value in UndertowHeadersAdapter's remove() method,"Prior to this commit, UndertowHeadersAdapter's remove() method violated
the java.util.Map contract by always returning null.

This commit fixes this by returning the previous list stored under the
specified key, and otherwise returning null if no previous value was
present.

Closes gh-27592
",
